kll|genki|state|jlpt|type|writing|reading|english
||hidden|n1|other|回収|かいしゅう|collection, recovery
||hidden|n1|other|改修|かいしゅう|repair, improvement
||hidden|n1|other|怪獣|かいじゅう|monster
||hidden|n1|other|解除|かいじょ|cancellation, rescinding, release, calling off
||hidden|n1|other|回送|かいそう|forwarding
||hidden|n1|other|階層|かいそう|class, level, stratum, hierarchy
||hidden|n1|other|開拓|かいたく|reclamation (of wasteland), cultivation, pioneer
||hidden|n1|other|会談|かいだん|conversation, conference, discussion, interview
||hidden|n1|other|改定|かいてい|reform
||hidden|n1|other|改訂|かいてい|revision
||hidden|n1|other|街道|かいどう|highway
||hidden|n1|other|介入|かいにゅう|intervention
||hidden|n1|other|開発|かいはつ|development, exploitation
||hidden|n1|other|海抜|かいばつ|height above sea level
||hidden|n1|other|介抱|かいほう|nursing, looking after
||hidden|n1|other|解剖|かいぼう|dissection, autopsy
||hidden|n1|other|回覧|かいらん|circulation
||hidden|n1|other|海流|かいりゅう|ocean current
||hidden|n1|other|改良|かいりょう|improvement, reform
||hidden|n1|other|回路|かいろ|circuit (electric)
||hidden|n1|other|顧みる|かえりみる|to look back, to turn around, to review
||hidden|n1|other|省みる|かえりみる|to reflect
||hidden|n1|other|返る|かえる|to return, to come back, to go back
||hidden|n1|other|顔付き|かおつき|(outward) looks, features, face, countenance, expression
||hidden|n1|other|掲げる|かかげる|to publish, to print, to carry (an article), to put up, to hang out, to hoist, to fly (a sail), to float (a
||hidden|n1|other|踵|かかと|(shoe) heel
||hidden|n1|other|係り|かかり|official, duty, person in charge
||hidden|n1|other|課外|かがい|extracurricular
||hidden|n1|other|書き取り|かきとり|dictation
||hidden|n1|other|書き取る|かきとる|to write down, to take dictation, to take notes
||hidden|n1|other|掻き回す|かきまわす|to stir up, to churn, to ransack, to disturb
||hidden|n1|other|欠く|かく|to lack, to break, to crack, to chip
||hidden|n1|other|角|かく|1. angle, 2. bishop (shogi)
||hidden|n1|other|核|かく|nucleus, kernel
||hidden|n1|other|格|かく|status, character, case
||hidden|n1|other|佳句|かく|beautiful passage of literature
||hidden|n1|other|画|かく|stroke
||hidden|n1|other|格差|かくさ|qualitative difference, disparity
||hidden|n1|other|拡散|かくさん|scattering, diffusion
||hidden|n1|other|各種|かくしゅ|every kind, all sorts
||hidden|n1|other|隔週|かくしゅう|every other week
||hidden|n1|other|確信|かくしん|conviction, confidence
||hidden|n1|other|革新|かくしん|reform, innovation
||hidden|n1|other|確定|かくてい|definition (math), decision, settlement
||hidden|n1|other|獲得|かくとく|acquisition, possession
||hidden|n1|other|確保|かくほ|guarantee, ensure, maintain, insure, secure
||hidden|n1|other|革命|かくめい|revolution
||hidden|n1|other|確立|かくりつ|establishment
||hidden|n1|other|賭け|かけ|betting, gambling, a gamble
||hidden|n1|other|掛け|かけ|credit
||hidden|n1|other|駆け足|かけあし|running fast, double time
||hidden|n1|other|家計|かけい|household economy, family finances
||hidden|n1|other|駆けっこ|かけっこ|(foot) race
||hidden|n1|other|駆ける|かける|to run (race esp. horse), to gallop, to canter
||hidden|n1|other|賭ける|かける|to wager, to bet, to risk, to stake, to gamble
||hidden|n1|other|ヶ月|かげつ|#NAME?
||hidden|n1|other|加工|かこう|manufacturing, processing, treatment
||hidden|n1|other|化合|かごう|chemical combination
||hidden|n1|other|嵩張る|かさばる|to be bulky, to be unwieldy, to grow voluminous
||hidden|n1|other|嵩む|かさむ|to pile up, to increase
||hidden|n1|other|風車|かざぐるま|1. windmill, 2. pinwheel
||hidden|n1|other|畏まりました|かしこまりました|certainly!
||hidden|n1|other|華奢|かしゃ|luxury, pomp, delicate, slender, gorgeous
||hidden|n1|other|箇所|かしょ|passage, place, point, part
||hidden|n1|other|火傷|かしょう|burn, scald
||hidden|n1|other|箇条書き|かじょうがき|itemized form, itemization
||hidden|n1|other|噛る|かじる|to chew, to bite (at), to gnaw, to nibble, to munch, to crunch, to have a smattering of
||hidden|n1|other|微か|かすか|faint, dim, weak, indistinct, hazy, poor, wretched
||hidden|n1|other|霞む|かすむ|to grow hazy, to be misty
||hidden|n1|other|化する|かする|to change into, to convert into, to transform, to be reduced, to influence, to improve (someone)
||hidden|n1|other|擦る|かする|to touch lightly, to take a percentage (from)
||hidden|n1|other|火星|かせい|Mars (planet)
||hidden|n1|other|化石|かせき|fossil, petrifaction, fossilization
||hidden|n1|other|河川|かせん|rivers
||hidden|n1|other|化繊|かせん|synthetic fibres
||hidden|n1|other|過疎|かそ|depopulation
||hidden|n1|other|過多|かた|excess, superabundance
||hidden|n1|other|難い|かたい|difficult, hard
||hidden|n1|other|片思い|かたおもい|unrequited love
||hidden|n1|other|敵|かたき|enemy, rival
||hidden|n1|other|気質|かたぎ|spirit, character, trait, temperament, disposition
||hidden|n1|other|片言|かたこと|a smattering, talk like a baby, speak haltingly
||hidden|n1|other|片付け|かたづけ|tidying up, finishing
||hidden|n1|other|傾く|かたぶく|to incline toward, to slant, to lurch, to heel over, to be disposed to, to trend toward, to be prone to, to
||hidden|n1|other|傾ける|かたむける|to incline, to list, to bend, to lean, to tip, to tilt, to slant, to concentrate on, to ruin (a country), to
||hidden|n1|other|固める|かためる|to harden, to freeze, to fortify
||hidden|n1|other|偏る|かたよる|to be one-sided, to incline, to be partial, to be prejudiced, to lean, to be biased
||hidden|n1|other|傍ら|かたわら|beside(s), while, nearby
||hidden|n1|other|課題|かだい|subject, theme, task
||hidden|n1|other|花壇|かだん|flower bed
||hidden|n1|other|家畜|かちく|domestic animals, livestock, cattle
||hidden|n1|other|画期|かっき|epoch-making
||hidden|n1|other|活発|かっぱつ|vigor, active
||hidden|n1|other|且つ|かつ|yet, and
||hidden|n1|other|割|かつ|divide, cut, halve, separate, split, rip, break, crack, smash, dilute
||hidden|n1|other|嘗て|かつて|once, ever
||hidden|n1|other|日付|かづけ|date, dating
||hidden|n1|other|門|かど|gate
||hidden|n1|other|叶う|かなう|to come true (wish)
||hidden|n1|other|叶える|かなえる|to grant (request wish)
||hidden|n1|other|金槌|かなづち|1. (iron) hammer, 2. punishment
||hidden|n1|other|鉄棒|かなぼう|iron rod, crowbar, horizontal bar (gymnastics)
||hidden|n1|other|可成|かなり|considerably, fairly, quite
||hidden|n1|other|加入|かにゅう|becoming a member, joining, entry, admission, subscription, affiliation, adherence, signing
||hidden|n1|other|金庫|かねぐら|safe, vault, treasury, provider of funds
||hidden|n1|other|予言|かねごと|prediction, promise, prognostication
||hidden|n1|other|兼ねて|かねて|simultaneously
||hidden|n1|other|下番|かばん|going off duty
||hidden|n1|other|下品|かひん|inferior article
||hidden|n1|other|華美|かび|pomp, splendor, gaudiness
||hidden|n1|other|花粉|かふん|pollen
||hidden|n1|other|株式|かぶしき|stock (company)
||hidden|n1|other|気触れる|かぶれる|to react to, to be influenced by, to go overboard for
||hidden|n1|other|貨幣|かへい|money, currency, coinage
||hidden|n1|other|構え|かまえ|posture, pose, style
||hidden|n1|other|構える|かまえる|to set up
||hidden|n1|other|加味|かみ|seasoning, flavoring
||hidden|n1|other|噛み切る|かみきる|to bite off, to gnaw through
||hidden|n1|other|過密|かみつ|crowded
||hidden|n1|other|瓶|かめ|earthenware pot
||hidden|n1|other|かも知れない|かもしれない|may, might, perhaps, may be, possibly
||hidden|n1|other|粥|かゆ|(rice) gruel
||hidden|n1|other|痒い|かゆい|itchy, itching
||hidden|n1|other|揶揄う|からかう|to ridicule, to tease, to banter with, to make fun of
||hidden|n1|other|身体|からだ|the body
||hidden|n1|other|体付き|からだつき|body build, figure
||hidden|n1|other|絡む|からむ|to entangle, to entwine
||hidden|n1|other|借り|かり|borrowing, debt, loan
||hidden|n1|other|下吏|かり|lower official
||hidden|n1|other|加留多|かるた|(pt:) (n) playing cards (pt: carta)
||hidden|n1|other|涸れる|かれる|to dry up, to run out
||hidden|n1|other|過労|かろう|overwork, strain
||hidden|n1|other|辛うじて|かろうじて|barely, narrowly, just manage to do st
||hidden|n1|other|側|かわ|side, row, surroundings, part, (watch) case
||hidden|n1|other|可愛い|かわいい|pretty, cute, lovely, charming, dear, darling, pet
||hidden|n1|other|可愛がる|かわいがる|to love, to be affectionate
||hidden|n1|other|可哀想|かわいそう|poor, pitiable, pathetic
||hidden|n1|other|可愛らしい|かわいらしい|lovely, sweet
||hidden|n1|other|交わす|かわす|to exchange (messages), to dodge, to parry, to avoid, to turn aside
||hidden|n1|other|代わる|かわる|to take the place of, to relieve, to be substituted for, to be exchanged, to change places with, to take
||hidden|n1|other|代わる代わる|かわるがわる|alternately
||hidden|n1|other|乾|かん|heaven, emperor
||hidden|n1|other|管|かん|pipe, tube
||hidden|n1|other|幹|かん|(tree) trunk
||hidden|n1|other|冠|かん|crown, diadem, first, best, peerless, cap, naming, designating, initiating on coming of age, top character ra
||hidden|n1|other|観|かん|look, appearance, spectacle
||hidden|n1|other|館|かん|house, hall, building, hotel, inn, guesthouse
||hidden|n1|other|簡易|かんい|simplicity, easiness, quasi-
||hidden|n1|other|感慨|かんがい|strong feelings, deep emotion
||hidden|n1|other|寒気|かんき|cold, frost, chill
||hidden|n1|other|簡潔|かんけつ|brevity, conciseness, simplicity
||hidden|n1|other|還元|かんげん|resolution, reduction, return to origins
||hidden|n1|other|刊行|かんこう|publication, issue
||hidden|n1|other|慣行|かんこう|customary practice, habit, traditional event
||hidden|n1|other|勧告|かんこく|advice, counsel, remonstrance, recommendation
||hidden|n1|other|看護|かんご|nursing, (army) nurse
||hidden|n1|other|漢語|かんご|Chinese word, Sino-Japanese word
||hidden|n1|other|換算|かんさん|conversion, change, exchange
||hidden|n1|other|監視|かんし|observation, guarding, inspection, surveillance
||hidden|n1|other|慣習|かんしゅう|usual (historical) custom
||hidden|n1|other|観衆|かんしゅう|spectators, onlookers, members of the audience
||hidden|n1|other|干渉|かんしょう|interference, intervention
||hidden|n1|other|感触|かんしょく|sense of touch, feeling, sensation
||hidden|n1|other|肝心|かんじん|essential, fundamental, crucial, vital, main
||hidden|n1|other|歓声|かんせい|cheer, shout of joy
||hidden|n1|other|感染|かんせん|infection, contagion
||hidden|n1|other|幹線|かんせん|main line, trunk line
||hidden|n1|other|関税|かんぜい|customs, duty, tariff
||hidden|n1|other|簡素|かんそ|simplicity, plain
||hidden|n1|other|観点|かんてん|point of view
||hidden|n1|other|感度|かんど|sensitivity, severity (quake)
||hidden|n1|other|幹部|かんぶ|management, (executive) staff, leaders
||hidden|n1|other|勘弁|かんべん|pardon, forgiveness, forbearance
||hidden|n1|other|完璧|かんぺき|perfection, completeness, flawless
||hidden|n1|other|感無量|かんむりょう|deep feeling, inexpressible feeling, filled with emotion
||hidden|n1|other|勧誘|かんゆう|invitation, solicitation, canvassing, inducement, persuasion, encouragement
||hidden|n1|other|関与|かんよ|participation, taking part in, participating in, being concerned in
||hidden|n1|other|慣用|かんよう|common, customary
||hidden|n1|other|寛容|かんよう|forbearance, tolerance, generosity
||hidden|n1|other|観覧|かんらん|viewing
||hidden|n1|other|官僚|かんりょう|bureaucrat, bureaucracy
||hidden|n1|other|慣例|かんれい|custom, precedent, of convention
||hidden|n1|other|還暦|かんれき|60th birthday
||hidden|n1|other|貫禄|かんろく|presence, dignity
||hidden|n1|other|緩和|かんわ|relief, mitigation
||hidden|n1|other|蓋|がい|cover, lid, cap
||hidden|n1|other|街|がい|~street, ~quarters
||hidden|n1|other|外貨|がいか|imported goods, foreign money
||hidden|n1|other|外観|がいかん|appearance, exterior, facade
||hidden|n1|other|外相|がいしょう|Foreign Minister
||hidden|n1|other|害する|がいする|to injure, to damage, to harm, to kill, to hinder
||hidden|n1|other|概説|がいせつ|general statement, outline
||hidden|n1|other|該当|がいとう|corresponding, answering to, coming under
||hidden|n1|other|街頭|がいとう|in the street
||hidden|n1|other|概念|がいねん|general idea, concept, notion
||hidden|n1|other|外来|がいらい|imported, outpatient clinic
||hidden|n1|other|概略|がいりゃく|outline, summary, gist, in brief
||hidden|n1|other|学芸|がくげい|arts and sciences, liberal arts
||hidden|n1|other|学士|がくし|university graduate
||hidden|n1|other|学説|がくせつ|theory
||hidden|n1|other|楽譜|がくふ|score (music)
||hidden|n1|other|学歴|がくれき|academic background
||hidden|n1|other|崖|がけ|cliff
||hidden|n1|other|雅致|がち|artistry, good taste, elegance, grace
||hidden|n1|other|がっくり|がっくり|heartbroken
||hidden|n1|other|合唱|がっしょう|chorus, singing in a chorus
